PassengerId,Survived,Pclass,Name,Age,SibSp,Parch,Ticket,Fare,Cabin,Sex_male,Embarked_Q,Embarked_S
481,0,3,"Goodwin, Master. Harold Victor",9.0,5,2,CA 2144,46.9,147,True,False,True
284,1,3,"Dorking, Mr. Edward Arthur",19.0,0,0,A/5. 10482,8.05,147,True,False,True
590,0,3,"Murdlin, Mr. Joseph",,0,0,A./5. 3235,8.05,147,True,False,True
226,0,3,"Berglund, Mr. Karl Ivar Sven",22.0,0,0,PP 4348,9.35,147,True,False,True
27,0,3,"Emir, Mr. Farred Chehab",,0,0,2631,7.225,147,True,False,False
849,0,2,"Harper, Rev. John",28.0,0,1,248727,33.0,147,True,False,True
438,1,2,"Richards, Mrs. Sidney (Emily Hocking)",24.0,2,3,29106,18.75,147,False,False,True
845,0,3,"Culumovic, Mr. Jeso",17.0,0,0,315090,8.6625,147,True,False,True
365,0,3,"O'Brien, Mr. Thomas",,1,0,370365,15.5,147,True,True,False
230,0,3,"Lefebre, Miss. Mathilde",,3,1,4133,25.4667,147,False,False,True
38,0,3,"Cann, Mr. Ernest Charles",21.0,0,0,A./5. 2152,8.05,147,True,False,True
858,1,1,"Daly, Mr. Peter Denis ",51.0,0,0,113055,26.55,119,True,False,True
375,0,3,"Palsson, Miss. Stina Viola",3.0,3,1,349909,21.075,147,False,False,True
470,1,3,"Baclini, Miss. Helene Barbara",0.75,2,1,2666,19.2583,147,False,False,False
860,0,3,"Razi, Mr. Raihed",,0,0,2629,7.2292,147,True,False,False
759,0,3,"Theobald, Mr. Thomas Leonard",34.0,0,0,363294,8.05,147,True,False,True
652,1,2,"Doling, Miss. Elsie",18.0,0,1,231919,23.0,147,False,False,True
195,1,1,"Brown, Mrs. James Joseph (Margaret Tobin)",44.0,0,0,PC 17610,27.7208,28,False,False,False
761,0,3,"Garfirth, Mr. John",,0,0,358585,14.5,147,True,False,True
869,0,3,"van Melkebeke, Mr. Philemon",,0,0,345777,9.5,147,True,False,True
504,0,3,"Laitinen, Miss. Kristina Sofia",37.0,0,0,4135,9.5875,147,False,False,True
862,0,2,"Giles, Mr. Frederick Edward",21.0,1,0,28134,11.5,147,True,False,True
742,0,1,"Cavendish, Mr. Tyrell William",36.0,1,0,19877,78.85,67,True,False,True
580,1,3,"Jussila, Mr. Eiriik",32.0,0,0,STON/O 2. 3101286,7.925,147,True,False,True
889,0,3,"Johnston, Miss. Catherine Helen ""Carrie""",,1,2,W./C. 6607,23.45,147,False,False,True
163,0,3,"Bengtsson, Mr. John Viktor",26.0,0,0,347068,7.775,147,True,False,True
631,1,1,"Barkworth, Mr. Algernon Henry Wilson",80.0,0,0,27042,30.0,5,True,False,True
153,0,3,"Meo, Mr. Alfonzo",55.5,0,0,A.5. 11206,8.05,147,True,False,True
685,0,2,"Brown, Mr. Thomas William Solomon",60.0,1,1,29750,39.0,147,True,False,True
630,0,3,"O'Connell, Mr. Patrick D",,0,0,334912,7.7333,147,True,True,False
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",18.0,0,0,349912,7.775,147,True,False,True
112,0,3,"Zabour, Miss. Hileni",14.5,1,0,2665,14.4542,147,False,False,False
227,1,2,"Mellors, Mr. William John",19.0,0,0,SW/PP 751,10.5,147,True,False,True
619,1,2,"Becker, Miss. Marion Louise",4.0,2,1,230136,39.0,144,False,False,True
104,0,3,"Johansson, Mr. Gustaf Joel",33.0,0,0,7540,8.6542,147,True,False,True
422,0,3,"Charters, Mr. David",21.0,0,0,A/5. 13032,7.7333,147,True,True,False
420,0,3,"Van Impe, Miss. Catharina",10.0,0,2,345773,24.15,147,False,False,True
587,0,2,"Jarvis, Mr. John Denzil",47.0,0,0,237565,15.0,147,True,False,True
120,0,3,"Andersson, Miss. Ellis Anna Maria",2.0,4,2,347082,31.275,147,False,False,True
54,1,2,"Faunthorpe, Mrs. Lizzie (Elizabeth Anne Wilkinson)",29.0,1,0,2926,26.0,147,False,False,True
152,1,1,"Pears, Mrs. Thomas (Edith Wearne)",22.0,1,0,113776,66.6,61,False,False,True
404,0,3,"Hakkarainen, Mr. Pekka Pietari",28.0,1,0,STON/O2. 3101279,15.85,147,True,False,True
840,1,1,"Marechal, Mr. Pierre",,0,0,11774,29.7,68,True,False,False
208,1,3,"Albimona, Mr. Nassef Cassem",26.0,0,0,2699,18.7875,147,True,False,False
753,0,3,"Vande Velde, Mr. Johannes Joseph",33.0,0,0,345780,9.5,147,True,False,True
718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",27.0,0,0,34218,10.5,116,False,False,True
9,1,3,"Johnson, Mrs. Oscar W (Elisabeth Vilhelmina Berg)",27.0,0,2,347742,11.1333,147,False,False,True
723,0,2,"Gillespie, Mr. William Henry",34.0,0,0,12233,13.0,147,True,False,True
37,1,3,"Mamee, Mr. Hanna",,0,0,2677,7.2292,147,True,False,False
453,0,1,"Foreman, Mr. Benjamin Laventall",30.0,0,0,113051,27.75,53,True,False,False
254,0,3,"Lobb, Mr. William Arthur",30.0,1,0,A/5. 3336,16.1,147,True,False,True
304,1,2,"Keane, Miss. Nora A",,0,0,226593,12.35,116,False,True,False
668,0,3,"Rommetvedt, Mr. Knud Paust",,0,0,312993,7.775,147,True,False,True
572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",53.0,2,0,11769,51.4792,48,False,False,True
637,0,3,"Leinonen, Mr. Antti Gustaf",32.0,0,0,STON/O 2. 3101292,7.925,147,True,False,True
715,0,2,"Greenberg, Mr. Samuel",52.0,0,0,250647,13.0,147,True,False,True
263,0,1,"Taussig, Mr. Emil",52.0,1,1,110413,79.65,134,True,False,True
611,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",39.0,1,5,347082,31.275,147,False,False,True
298,0,1,"Allison, Miss. Helen Loraine",2.0,1,2,113781,151.55,62,False,False,True
415,1,3,"Sundman, Mr. Johan Julian",44.0,0,0,STON/O 2. 3101269,7.925,147,True,False,True
151,0,2,"Bateman, Rev. Robert James",51.0,0,0,S.O.P. 1166,12.525,147,True,False,True
706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",39.0,0,0,250655,26.0,147,True,False,True
790,0,1,"Guggenheim, Mr. Benjamin",46.0,0,0,PC 17593,79.2,44,True,False,False
551,1,1,"Thayer, Mr. John Borland Jr",17.0,0,2,17421,110.8833,77,True,False,False
489,0,3,"Somerton, Mr. Francis William",30.0,0,0,A.5. 18509,8.05,147,True,False,True
148,0,3,"Ford, Miss. Robina Maggie ""Ruby""",9.0,2,2,W./C. 6608,34.375,147,False,False,True
147,1,3,"Andersson, Mr. August Edvard (""Wennerstrom"")",27.0,0,0,350043,7.7958,147,True,False,True
837,0,3,"Pasic, Mr. Jakob",21.0,0,0,315097,8.6625,147,True,False,True
827,0,3,"Lam, Mr. Len",,0,0,1601,56.4958,147,True,False,True
871,0,3,"Balkic, Mr. Cerin",26.0,0,0,349248,7.8958,147,True,False,True
349,1,3,"Coutts, Master. William Loch ""William""",3.0,1,1,C.A. 37671,15.9,147,True,False,True
464,0,2,"Milling, Mr. Jacob Christian",48.0,0,0,234360,13.0,147,True,False,True
326,1,1,"Young, Miss. Marie Grice",36.0,0,0,PC 17760,135.6333,65,False,False,False
187,1,3,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",,1,0,370365,15.5,147,False,True,False
124,1,2,"Webber, Miss. Susan",32.5,0,0,27267,13.0,116,False,False,True
760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",33.0,0,0,110152,86.5,40,False,False,True
609,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",22.0,1,2,SC/Paris 2123,41.5792,147,False,False,False
144,0,3,"Burke, Mr. Jeremiah",19.0,0,0,365222,6.75,147,True,True,False
852,0,3,"Svensson, Mr. Johan",74.0,0,0,347060,7.775,147,True,False,True
198,0,3,"Olsen, Mr. Karl Siegwart Andreas",42.0,0,1,4579,8.4042,147,True,False,True
610,1,1,"Shutes, Miss. Elizabeth W",40.0,0,0,PC 17582,153.4625,57,False,False,True
280,1,3,"Abbott, Mrs. Stanton (Rosa Hunt)",35.0,1,1,C.A. 2673,20.25,147,False,False,True
294,0,3,"Haas, Miss. Aloisia",24.0,0,0,349236,8.85,147,False,False,True
401,1,3,"Niskanen, Mr. Juha",39.0,0,0,STON/O 2. 3101289,7.925,147,True,False,True
123,0,2,"Nasser, Mr. Nicholas",32.5,1,0,237736,30.0708,147,True,False,False
184,1,2,"Becker, Master. Richard F",1.0,2,1,230136,39.0,144,True,False,True
203,0,3,"Johanson, Mr. Jakob Alfred",34.0,0,0,3101264,6.4958,147,True,False,True
439,0,1,"Fortune, Mr. Mark",64.0,1,4,19950,263.0,63,True,False,True
247,0,3,"Lindahl, Miss. Agda Thorilda Viktoria",25.0,0,0,347071,7.775,147,False,False,True
416,0,3,"Meek, Mrs. Thomas (Annie Louise Rowley)",,0,0,343095,8.05,147,False,False,True
789,1,3,"Dean, Master. Bertram Vere",1.0,1,2,C.A. 2315,20.575,147,True,False,True
130,0,3,"Ekstrom, Mr. Johan",45.0,0,0,347061,6.975,147,True,False,True
638,0,2,"Collyer, Mr. Harvey",31.0,1,1,C.A. 31921,26.25,147,True,False,True
403,0,3,"Jussila, Miss. Mari Aina",21.0,1,0,4137,9.825,147,False,False,True
795,0,3,"Dantcheff, Mr. Ristiu",25.0,0,0,349203,7.8958,147,True,False,True
690,1,1,"Madill, Miss. Georgette Alexandra",15.0,0,1,24160,211.3375,32,False,False,True
811,0,3,"Alexander, Mr. William",26.0,0,0,3474,7.8875,147,True,False,True
220,0,2,"Harris, Mr. Walter",30.0,0,0,W/C 14208,10.5,147,True,False,True
642,1,1,"Sagesser, Mlle. Emma",24.0,0,0,PC 17477,69.3,24,False,False,False
813,0,2,"Slemen, Mr. Richard James",35.0,0,0,28206,10.5,147,True,False,True
673,0,2,"Mitchell, Mr. Henry Michael",70.0,0,0,C.A. 24580,10.5,147,True,False,True
816,0,1,"Fry, Mr. Richard",,0,0,112058,0.0,16,True,False,True
625,0,3,"Bowen, Mr. David John ""Dai""",21.0,0,0,54636,16.1,147,True,False,True
856,1,3,"Aks, Mrs. Sam (Leah Rosen)",18.0,0,1,392091,9.35,147,False,False,True
681,0,3,"Peters, Miss. Katie",,0,0,330935,8.1375,147,False,True,False
387,0,3,"Goodwin, Master. Sidney Leonard",1.0,5,2,CA 2144,46.9,147,True,False,True
864,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",,8,2,CA. 2343,69.55,147,False,False,True
510,1,3,"Lang, Mr. Fang",26.0,0,0,1601,56.4958,147,True,False,True
268,1,3,"Persson, Mr. Ernst Ulrik",25.0,1,0,347083,7.775,147,True,False,True
733,0,2,"Knight, Mr. Robert J",,0,0,239855,0.0,147,True,False,True
442,0,3,"Hampe, Mr. Leon",20.0,0,0,345769,9.5,147,True,False,True
497,1,1,"Eustis, Miss. Elizabeth Mussey",54.0,1,0,36947,78.2667,96,False,False,False
113,0,3,"Barton, Mr. David John",22.0,0,0,324669,8.05,147,True,False,True
233,0,2,"Sjostedt, Mr. Ernst Adolf",59.0,0,0,237442,13.5,147,True,False,True
775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",54.0,1,3,29105,23.0,147,False,False,True
608,1,1,"Daniel, Mr. Robert Williams",27.0,0,0,113804,30.5,147,True,False,True
672,0,1,"Davidson, Mr. Thornton",31.0,1,0,F.C. 12750,52.0,38,True,False,True
374,0,1,"Ringhini, Mr. Sante",22.0,0,0,PC 17760,135.6333,147,True,False,False
873,0,1,"Carlsson, Mr. Frans Olof",33.0,0,0,695,5.0,34,True,False,True
752,1,3,"Moor, Master. Meier",6.0,0,1,392096,12.475,118,True,False,True
234,1,3,"Asplund, Miss. Lillian Gertrud",5.0,4,2,347077,31.3875,147,False,False,True
807,0,1,"Andrews, Mr. Thomas Jr",39.0,0,0,112050,0.0,11,True,False,True
677,0,3,"Sawyer, Mr. Frederick Charles",24.5,0,0,342826,8.05,147,True,False,True
318,0,2,"Moraweck, Dr. Ernest",54.0,0,0,29011,14.0,147,True,False,True
649,0,3,"Willey, Mr. Edward",,0,0,S.O./P.P. 751,7.55,147,True,False,True
411,0,3,"Sdycoff, Mr. Todor",,0,0,349222,7.8958,147,True,False,True
799,0,3,"Ibrahim Shawah, Mr. Yousseff",30.0,0,0,2685,7.2292,147,True,False,False
359,1,3,"McGovern, Miss. Mary",,0,0,330931,7.8792,147,False,True,False
259,1,1,"Ward, Miss. Anna",35.0,0,0,PC 17755,512.3292,147,False,False,False
628,1,1,"Longley, Miss. Gretchen Fiske",21.0,0,0,13502,77.9583,114,False,False,True
633,1,1,"Stahelin-Maeglin, Dr. Max",32.0,0,0,13214,30.5,33,True,False,False
283,0,3,"de Pelsmaeker, Mr. Alfons",16.0,0,0,345778,9.5,147,True,False,True
377,1,3,"Landergren, Miss. Aurora Adelia",22.0,0,0,C 7077,7.25,147,False,False,True
385,0,3,"Plotcharsky, Mr. Vasil",,0,0,349227,7.8958,147,True,False,True
225,1,1,"Hoyt, Mr. Frederick Maxfield",38.0,1,0,19943,90.0,87,True,False,True
847,0,3,"Sage, Mr. Douglas Bullen",,8,2,CA. 2343,69.55,147,True,False,True
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",25.0,1,0,236853,26.0,147,True,False,True
473,1,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",33.0,1,2,C.A. 34651,27.75,147,False,False,True
348,1,3,"Davison, Mrs. Thomas Henry (Mary E Finck)",,1,0,386525,16.1,147,False,False,True
506,0,1,"Penasco y Castellana, Mr. Victor de Satode",18.0,1,0,PC 17758,108.9,74,True,False,False
640,0,3,"Thorneycroft, Mr. Percival",,1,0,376564,16.1,147,True,False,True
879,0,3,"Laleff, Mr. Kristo",,0,0,349217,7.8958,147,True,False,True
825,0,3,"Panula, Master. Urho Abraham",2.0,4,1,3101295,39.6875,147,True,False,True
804,1,3,"Thomas, Master. Assad Alexander",0.42,0,1,2625,8.5167,147,True,False,False
